cation,anion,SMILES,cation_canonical,anion_canonical,co2_cation_max_tanimoto,co2_anion_max_tanimoto,vis_cation_max_tanimoto,vis_anion_max_tanimoto,tox_cation_max_tanimoto,tox_anion_max_tanimoto,union_cation_max_tanimoto,union_anion_max_tanimoto
CCC([NH3+])C(C)C1CCCC1,CC(C)=C(CCl)C(=O)[O-],CCC([NH3+])C(C)C1CCCC1.CC(C)=C(CCl)C(=O)[O-],CCC([NH3+])C(C)C1CCCC1,CC(C)=C(CCl)C(=O)[O-],0.2222222222222222,0.3684210526315789,0.2692307692307692,0.3684210526315789,0.15625,0.3684210526315789,0.2692307692307692,0.3684210526315789
ClC=C[NH+]1CCCC1,CCc1ccc2c([S-])c(C=O)sc2c1,ClC=C[NH+]1CCCC1.CCc1ccc2c([S-])c(C=O)sc2c1,ClC=C[NH+]1CCCC1,CCc1ccc2c([S-])c(C=O)sc2c1,0.08571428571428572,0.12195121951219512,0.14285714285714285,0.1836734693877551,0.07692307692307693,0.12195121951219512,0.14285714285714285,0.1836734693877551
NC(=[NH2+])SC1COC1,CCCOc1cccc(SCC(=O)[O-])n1,NC(=[NH2+])SC1COC1.CCCOc1cccc(SCC(=O)[O-])n1,NC(=[NH2+])SC1COC1,CCCOc1cccc(SCC(=O)[O-])n1,0.05128205128205128,0.25,0.10810810810810811,0.25,0.11428571428571428,0.25,0.11428571428571428,0.25
CC1CCC([NH2+]C(C)C)CC1,CCC(SCCOCCO)C(=O)[O-],CC1CCC([NH2+]C(C)C)CC1.CCC(SCCOCCO)C(=O)[O-],CC1CCC([NH2+]C(C)C)CC1,CCC(SCCOCCO)C(=O)[O-],0.12,0.25,0.1590909090909091,0.2619047619047619,0.07317073170731707,0.3333333333333333,0.1590909090909091,0.3333333333333333
OC1CC[NH+]2CCCCC2N1,O=C([O-])OCOC(F)(F)F,OC1CC[NH+]2CCCCC2N1.O=C([O-])OCOC(F)(F)F,OC1CC[NH+]2CCCCC2N1,O=C([O-])OCOC(F)(F)F,0.07142857142857142,0.34782608695652173,0.13333333333333333,0.34782608695652173,0.08108108108108109,0.34782608695652173,0.13333333333333333,0.34782608695652173
O=CC1CCC[NH2+]C1,Cc1ncc(Br)c(=S)n1CC(=O)[O-],O=CC1CCC[NH2+]C1.Cc1ncc(Br)c(=S)n1CC(=O)[O-],O=CC1CCC[NH2+]C1,Cc1ncc(Br)c(=S)n1CC(=O)[O-],0.06060606060606061,0.22857142857142856,0.2857142857142857,0.22857142857142856,0.075,0.22857142857142856,0.2857142857142857,0.22857142857142856
COC1CCC[NH2+]C1CO,CC(=O)OCOC(C)OC(=O)[O-],COC1CCC[NH2+]C1CO.CC(=O)OCOC(C)OC(=O)[O-],COC1CCC[NH2+]C1CO,CC(=O)OCOC(C)OC(=O)[O-],0.17142857142857143,0.2857142857142857,0.35294117647058826,0.2972972972972973,0.17142857142857143,0.2857142857142857,0.35294117647058826,0.2972972972972973
NNc1cc(C(F)(F)F)[nH+]nc1Cl,CCCCCCCCC(O)C[S-],NNc1cc(C(F)(F)F)[nH+]nc1Cl.CCCCCCCCC(O)C[S-],NNc1cc(C(F)(F)F)[nH+]nc1Cl,CCCCCCCCC(O)C[S-],0.08888888888888889,0.21428571428571427,0.09523809523809523,0.3103448275862069,0.09090909090909091,0.3103448275862069,0.09523809523809523,0.3103448275862069
COCC[NH2+]C(C)c1nccs1,CSN1CCC(NC(=O)[O-])CC1,COCC[NH2+]C(C)c1nccs1.CSN1CCC(NC(=O)[O-])CC1,COCC[NH2+]C(C)c1nccs1,CSN1CCC(NC(=O)[O-])CC1,0.19047619047619047,0.21428571428571427,0.23684210526315788,0.21428571428571427,0.29411764705882354,0.21428571428571427,0.29411764705882354,0.21428571428571427
C[NH2+]CC(CCCO)C1CCCC1,CSCCC=CC(C)=CC[O-],C[NH2+]CC(CCCO)C1CCCC1.CSCCC=CC(C)=CC[O-],C[NH2+]CC(CCCO)C1CCCC1,CSCCC=CC(C)=CC[O-],0.25806451612903225,0.14285714285714285,0.25806451612903225,0.16666666666666666,0.24324324324324326,0.14705882352941177,0.25806451612903225,0.16666666666666666
COCC(CCO)[NH2+]CCOc1ccccc1OC,CCN(CC(=O)OC)C(=O)c1csc(C2(C(=O)[O-])CC2)n1,COCC(CCO)[NH2+]CCOc1ccccc1OC.CCN(CC(=O)OC)C(=O)c1csc(C2(C(=O)[O-])CC2)n1,COCC(CCO)[NH2+]CCOc1ccccc1OC,CCN(CC(=O)OC)C(=O)c1csc(C2(C(=O)[O-])CC2)n1,0.175,0.17857142857142858,0.2558139534883721,0.1702127659574468,0.2,0.18,0.2558139534883721,0.18
N#CC(N)=[NH2+],O=C([O-])C(=O)n1cc(I)cn1,N#CC(N)=[NH2+].O=C([O-])C(=O)n1cc(I)cn1,N#CC(N)=[NH2+],O=C([O-])C(=O)n1cc(I)cn1,0.05555555555555555,0.17857142857142858,0.13636363636363635,0.20588235294117646,0.125,0.1891891891891892,0.13636363636363635,0.20588235294117646
[NH3+]CC=CF,CCCC=CCC(=O)NN1CC(O)CC1C(=O)[O-],[NH3+]CC=CF.CCCC=CCC(=O)NN1CC(O)CC1C(=O)[O-],[NH3+]CC=CF,CCCC=CCC(=O)NN1CC(O)CC1C(=O)[O-],0.2,0.20454545454545456,0.2,0.26,0.17647058823529413,0.20454545454545456,0.2,0.26
CCCC[NH+](CCCC)Cc1ccc(N(C)C)cc1,Cc1cccc(C(CN)S(N)(=O)=O)c1OC(C)C(=O)[O-],CCCC[NH+](CCCC)Cc1ccc(N(C)C)cc1.Cc1cccc(C(CN)S(N)(=O)=O)c1OC(C)C(=O)[O-],CCCC[NH+](CCCC)Cc1ccc(N(C)C)cc1,Cc1cccc(C(CN)S(N)(=O)=O)c1OC(C)C(=O)[O-],0.23684210526315788,0.2391304347826087,0.40540540540540543,0.3148148148148148,0.42857142857142855,0.20930232558139536,0.42857142857142855,0.3148148148148148
CC(C)[NH2+]CC1CC=CCC1,CCC(O)CNC(C)C(=O)[O-],CC(C)[NH2+]CC1CC=CCC1.CCC(O)CNC(C)C(=O)[O-],CC(C)[NH2+]CC1CC=CCC1,CCC(O)CNC(C)C(=O)[O-],0.12903225806451613,0.38461538461538464,0.13953488372093023,0.4,0.11428571428571428,0.39285714285714285,0.13953488372093023,0.4
CC(C)CCC(=O)NCC(C)(O)C[NH3+],Cc1ccc([S-])cn1,CC(C)CCC(=O)NCC(C)(O)C[NH3+].Cc1ccc([S-])cn1,CC(C)CCC(=O)NCC(C)(O)C[NH3+],Cc1ccc([S-])cn1,0.14705882352941177,0.16666666666666666,0.21212121212121213,0.16666666666666666,0.12244897959183673,0.16666666666666666,0.21212121212121213,0.16666666666666666
C#CC(C)=C[NH2+]CCC,CC(OC1CCCCC1N)C(=O)[O-],C#CC(C)=C[NH2+]CCC.CC(OC1CCCCC1N)C(=O)[O-],C#CC(C)=C[NH2+]CCC,CC(OC1CCCCC1N)C(=O)[O-],0.1724137931034483,0.3225806451612903,0.1724137931034483,0.3225806451612903,0.14285714285714285,0.3,0.1724137931034483,0.3225806451612903
CCOCCN(CC)CC([NH3+])COC,O=C([O-])CSc1nc(O)cs1,CCOCCN(CC)CC([NH3+])COC.O=C([O-])CSc1nc(O)cs1,CCOCCN(CC)CC([NH3+])COC,O=C([O-])CSc1nc(O)cs1,0.18421052631578946,0.22580645161290322,0.2702702702702703,0.23333333333333334,0.2571428571428571,0.23333333333333334,0.2702702702702703,0.23333333333333334
C=CCN(COCC)C1=[NH+]CCN1,CCN(CC)S(=O)(=O)[O-],C=CCN(COCC)C1=[NH+]CCN1.CCN(CC)S(=O)(=O)[O-],C=CCN(COCC)C1=[NH+]CCN1,CCN(CC)S(=O)(=O)[O-],0.16326530612244897,0.35294117647058826,0.17777777777777778,0.47058823529411764,0.19047619047619047,0.36363636363636365,0.19047619047619047,0.47058823529411764
COCCC[NH2+]Cc1csc(Br)c1,O=C([O-])CC1(O)COC1,COCCC[NH2+]Cc1csc(Br)c1.O=C([O-])CC1(O)COC1,COCCC[NH2+]Cc1csc(Br)c1,O=C([O-])CC1(O)COC1,0.18604651162790697,0.2916666666666667,0.23255813953488372,0.30434782608695654,0.2857142857142857,0.30434782608695654,0.2857142857142857,0.30434782608695654
C=CCCOCC[NH2+]C1CCOC1,C=Cc1ccc(C(=O)[O-])cc1,C=CCCOCC[NH2+]C1CCOC1.C=Cc1ccc(C(=O)[O-])cc1,C=CCCOCC[NH2+]C1CCOC1,C=Cc1ccc(C(=O)[O-])cc1,0.12244897959183673,0.2222222222222222,0.14893617021276595,0.48,0.16666666666666666,0.2903225806451613,0.16666666666666666,0.48
CCC1CCCC1C[NH3+],CCC(C=C(C)C)=CC(=O)[O-],CCC1CCCC1C[NH3+].CCC(C=C(C)C)=CC(=O)[O-],CCC1CCCC1C[NH3+],CCC(C=C(C)C)=CC(=O)[O-],0.2631578947368421,0.391304347826087,0.2631578947368421,0.391304347826087,0.20689655172413793,0.391304347826087,0.2631578947368421,0.391304347826087
CC(C)CC[NH+](CCOCC(F)(F)F)CC(C)O,CC1CCC(=O)N(Cc2cccc(C(C)(C)C(=O)[O-])n2)CC1,CC(C)CC[NH+](CCOCC(F)(F)F)CC(C)O.CC1CCC(=O)N(Cc2cccc(C(C)(C)C(=O)[O-])n2)CC1,CC(C)CC[NH+](CCOCC(F)(F)F)CC(C)O,CC1CCC(=O)N(Cc2cccc(C(C)(C)C(=O)[O-])n2)CC1,0.13513513513513514,0.15517241379310345,0.19444444444444445,0.22033898305084745,0.2,0.17857142857142858,0.2,0.22033898305084745
CC#CCOC1CSCC[NH2+]1,CCC=Cc1ccnc(C(=O)[O-])c1,CC#CCOC1CSCC[NH2+]1.CCC=Cc1ccnc(C(=O)[O-])c1,CC#CCOC1CSCC[NH2+]1,CCC=Cc1ccnc(C(=O)[O-])c1,0.10416666666666667,0.22857142857142856,0.1590909090909091,0.23076923076923078,0.09803921568627451,0.22857142857142856,0.1590909090909091,0.23076923076923078
CCc1c(C[NH+]2CC3COCC3(C)C2)c(C)nn1C,CC(C)(C)OC(=O)CCNC(=O)NC1(C(=O)[O-])CCCCC1,CCc1c(C[NH+]2CC3COCC3(C)C2)c(C)nn1C.CC(C)(C)OC(=O)CCNC(=O)NC1(C(=O)[O-])CCCCC1,CCc1c(C[NH+]2CC3COCC3(C)C2)c(C)nn1C,CC(C)(C)OC(=O)CCNC(=O)NC1(C(=O)[O-])CCCCC1,0.14545454545454545,0.22448979591836735,0.14545454545454545,0.1875,0.13114754098360656,0.18181818181818182,0.14545454545454545,0.22448979591836735
CCC(=O)OCC[NH2+]Cc1ccccc1,FC(F)c1ccccc1[S-],CCC(=O)OCC[NH2+]Cc1ccccc1.FC(F)c1ccccc1[S-],CCC(=O)OCC[NH2+]Cc1ccccc1,FC(F)c1ccccc1[S-],0.225,0.1388888888888889,0.3488372093023256,0.23076923076923078,0.2391304347826087,0.18518518518518517,0.3488372093023256,0.23076923076923078
CCC=CC=C(C[NH+](C)CC(O)CO)C(O)C(O)CCOC(N)=O,CC(C)(O)CCN1C(=O)C(CCC(=O)[O-])NC1=S,CCC=CC=C(C[NH+](C)CC(O)CO)C(O)C(O)CCOC(N)=O.CC(C)(O)CCN1C(=O)C(CCC(=O)[O-])NC1=S,CCC=CC=C(C[NH+](C)CC(O)CO)C(O)C(O)CCOC(N)=O,CC(C)(O)CCN1C(=O)C(CCC(=O)[O-])NC1=S,0.1509433962264151,0.23255813953488372,0.15714285714285714,0.23255813953488372,0.14516129032258066,0.23255813953488372,0.15714285714285714,0.23255813953488372
O=CO[NH+]1CCCC1,Cc1cn([O-])c(C)cc1=O,O=CO[NH+]1CCCC1.Cc1cn([O-])c(C)cc1=O,O=CO[NH+]1CCCC1,Cc1cn([O-])c(C)cc1=O,0.1,0.1875,0.17857142857142858,0.1875,0.1111111111111111,0.1875,0.17857142857142858,0.1875
CCC(CCCOC)C[NH2+]C,CSC=C(SOP)C(=O)[O-],CCC(CCCOC)C[NH2+]C.CSC=C(SOP)C(=O)[O-],CCC(CCCOC)C[NH2+]C,CSC=C(SOP)C(=O)[O-],0.24242424242424243,0.25,0.3793103448275862,0.25,0.30303030303030304,0.25,0.3793103448275862,0.25
NC1=[NH+]CCS1,COC(=O)CSC(C)CCC(=O)[O-],NC1=[NH+]CCS1.COC(=O)CSC(C)CCC(=O)[O-],NC1=[NH+]CCS1,COC(=O)CSC(C)CCC(=O)[O-],0.06666666666666667,0.3125,0.10344827586206896,0.3125,0.06666666666666667,0.3125,0.10344827586206896,0.3125
CCCC(CC)[NH2+]CCCCOC,CCOCCOCCOP(=O)([O-])[O-],CCCC(CC)[NH2+]CCCCOC.CCOCCOCCOP(=O)([O-])[O-],CCCC(CC)[NH2+]CCCCOC,CCOCCOCCOP(=O)([O-])[O-],0.22857142857142856,0.44,0.4411764705882353,0.44,0.3,0.3125,0.4411764705882353,0.44
CC1C[NH+](C)CC1C(C)(C)C,CC(F)=C(C)C(=O)[O-],CC1C[NH+](C)CC1C(C)(C)C.CC(F)=C(C)C(=O)[O-],CC1C[NH+](C)CC1C(C)(C)C,CC(F)=C(C)C(=O)[O-],0.16666666666666666,0.4375,0.13333333333333333,0.4375,0.12195121951219512,0.4375,0.16666666666666666,0.4375
COCC[NH2+]C(COC)CSCCO,CC(CSCCC(=O)[O-])C(N)=O,COCC[NH2+]C(COC)CSCCO.CC(CSCCC(=O)[O-])C(N)=O,COCC[NH2+]C(COC)CSCCO,CC(CSCCC(=O)[O-])C(N)=O,0.21052631578947367,0.36666666666666664,0.23076923076923078,0.3333333333333333,0.3125,0.3333333333333333,0.3125,0.36666666666666664
CC(C)(C)CC(O)C1CC[NH2+]CC1,CCC(F)CCOC(=O)[O-],CC(C)(C)CC(O)C1CC[NH2+]CC1.CCC(F)CCOC(=O)[O-],CC(C)(C)CC(O)C1CC[NH2+]CC1,CCC(F)CCOC(=O)[O-],0.0967741935483871,0.2962962962962963,0.18518518518518517,0.2962962962962963,0.10810810810810811,0.3448275862068966,0.18518518518518517,0.3448275862068966
C=C(C)C[NH2+]C1CCCOCC1,CC(Cl)C(C)CCCC(=O)[O-],C=C(C)C[NH2+]C1CCCOCC1.CC(Cl)C(C)CCCC(=O)[O-],C=C(C)C[NH2+]C1CCCOCC1,CC(Cl)C(C)CCCC(=O)[O-],0.1111111111111111,0.4074074074074074,0.19148936170212766,0.4444444444444444,0.2,0.4444444444444444,0.2,0.4444444444444444
COCCNC(=O)C1COCC[NH2+]1,O=C([O-])COCC1CC1=CCl,COCCNC(=O)C1COCC[NH2+]1.O=C([O-])COCC1CC1=CCl,COCCNC(=O)C1COCC[NH2+]1,O=C([O-])COCC1CC1=CCl,0.16,0.21212121212121213,0.3333333333333333,0.21875,0.2727272727272727,0.29411764705882354,0.3333333333333333,0.29411764705882354
CCCOCC[NH+](C)CCCCC[NH2+]C1CC1,CNc1ccccc1[S-],CCCOCC[NH+](C)CCCCC[NH2+]C1CC1.CNc1ccccc1[S-],CCCOCC[NH+](C)CCCCC[NH2+]C1CC1,CNc1ccccc1[S-],0.2,0.1388888888888889,0.2571428571428571,0.20833333333333334,0.2564102564102564,0.18518518518518517,0.2571428571428571,0.20833333333333334
CCC1CCC([NH+]2CCCC2)CC1,O=[SH]([O-])=CCC=CSI,CCC1CCC([NH+]2CCCC2)CC1.O=[SH]([O-])=CCC=CSI,CCC1CCC([NH+]2CCCC2)CC1,O=[SH]([O-])=CCC=CSI,0.15625,0.12,0.1724137931034483,0.125,0.15151515151515152,0.12121212121212122,0.1724137931034483,0.125
CC(C)[NH2+]CC1CC2CCC1C2,CON=C(C)CC(=O)[O-],CC(C)[NH2+]CC1CC2CCC1C2.CON=C(C)CC(=O)[O-],CC(C)[NH2+]CC1CC2CCC1C2,CON=C(C)CC(=O)[O-],0.12903225806451613,0.3333333333333333,0.13513513513513514,0.3333333333333333,0.08823529411764706,0.38461538461538464,0.13513513513513514,0.38461538461538464
COCC[NH2+]CC(=O)c1ccnn1C,CC(CCCCl)C(=O)[O-],COCC[NH2+]CC(=O)c1ccnn1C.CC(CCCCl)C(=O)[O-],COCC[NH2+]CC(=O)c1ccnn1C,CC(CCCCl)C(=O)[O-],0.20833333333333334,0.391304347826087,0.20833333333333334,0.391304347826087,0.34285714285714286,0.391304347826087,0.34285714285714286,0.391304347826087
CC(C)C(C)[NH2+]CCCCO,O=C([O-])COCC(F)(F)F,CC(C)C(C)[NH2+]CCCCO.O=C([O-])COCC(F)(F)F,CC(C)C(C)[NH2+]CCCCO,O=C([O-])COCC(F)(F)F,0.28,0.34782608695652173,0.28,0.34782608695652173,0.25,0.4,0.28,0.4
Oc1ccccc1C[NH2+]CC1(O)CCCCC1,Cc1ccsc1[O-],Oc1ccccc1C[NH2+]CC1(O)CCCCC1.Cc1ccsc1[O-],Oc1ccccc1C[NH2+]CC1(O)CCCCC1,Cc1ccsc1[O-],0.13953488372093023,0.21428571428571427,0.19047619047619047,0.21739130434782608,0.14583333333333334,0.21428571428571427,0.19047619047619047,0.21739130434782608
CN1CCCCC(C2CCC([NH3+])C2)C1,C=C(C)C(=O)[O-],CN1CCCCC(C2CCC([NH3+])C2)C1.C=C(C)C(=O)[O-],CN1CCCCC(C2CCC([NH3+])C2)C1,C=C(C)C(=O)[O-],0.10256410256410256,0.5384615384615384,0.14,0.5384615384615384,0.0847457627118644,0.5384615384615384,0.14,0.5384615384615384
CC(O)C([NH3+])S(C)=O,C=CC(=O)NOCC(=O)[O-],CC(O)C([NH3+])S(C)=O.C=CC(=O)NOCC(=O)[O-],CC(O)C([NH3+])S(C)=O,C=CC(=O)NOCC(=O)[O-],0.125,0.3157894736842105,0.2727272727272727,0.3157894736842105,0.11538461538461539,0.35714285714285715,0.2727272727272727,0.35714285714285715
C#CCC(CC)C(C)[NH2+]CC,C=CC1CC1CC(=O)[O-],C#CCC(CC)C(C)[NH2+]CC.C=CC1CC1CC(=O)[O-],C#CCC(CC)C(C)[NH2+]CC,C=CC1CC1CC(=O)[O-],0.2,0.25925925925925924,0.2,0.2692307692307692,0.12903225806451613,0.2692307692307692,0.2,0.2692307692307692
COCOC[N+](C)(C)C,Cn1cncc1C1OCCC1CC(=O)[O-],COCOC[N+](C)(C)C.Cn1cncc1C1OCCC1CC(=O)[O-],COCOC[N+](C)(C)C,Cn1cncc1C1OCCC1CC(=O)[O-],0.2692307692307692,0.2,0.36363636363636365,0.19047619047619047,0.28,0.19047619047619047,0.36363636363636365,0.2
CCC([NH3+])CCC[NH+](CC)C(C)COC,O=C(NCC(O)C(=O)[O-])c1ccc2[nH]ncc2c1,CCC([NH3+])CCC[NH+](CC)C(C)COC.O=C(NCC(O)C(=O)[O-])c1ccc2[nH]ncc2c1,CCC([NH3+])CCC[NH+](CC)C(C)COC,O=C(NCC(O)C(=O)[O-])c1ccc2[nH]ncc2c1,0.2,0.18181818181818182,0.2857142857142857,0.20754716981132076,0.2,0.18181818181818182,0.2857142857142857,0.20754716981132076
CCCC(Cc1c(Cl)cccc1Cl)[NH2+]C(C)C,CC(=O)OC(=O)CC1C(C(=O)[O-])=C(C)N(c2ccncc2)C(c2ccccc2)=C1c1cn(C)c2ccc(Br)cc12,CCCC(Cc1c(Cl)cccc1Cl)[NH2+]C(C)C.CC(=O)OC(=O)CC1C(C(=O)[O-])=C(C)N(c2ccncc2)C(c2ccccc2)=C1c1cn(C)c2ccc(Br)cc12,CCCC(Cc1c(Cl)cccc1Cl)[NH2+]C(C)C,CC(=O)OC(=O)CC1C(C(=O)[O-])=C(C)N(c2ccncc2)C(c2ccccc2)=C1c1cn(C)c2ccc(Br)cc12,0.19444444444444445,0.1111111111111111,0.20454545454545456,0.1643835616438356,0.17391304347826086,0.14285714285714285,0.20454545454545456,0.1643835616438356
O=[P+](O)CCO,CCC(OC)(B(OC)OC(C)C)C(=O)[O-],O=[P+](O)CCO.CCC(OC)(B(OC)OC(C)C)C(=O)[O-],O=[P+](O)CCO,CCC(OC)(B(OC)OC(C)C)C(=O)[O-],0.23529411764705882,0.24242424242424243,0.23529411764705882,0.24242424242424243,0.23529411764705882,0.25,0.23529411764705882,0.25
COC1CCCCC1[NH2+]CC1(SC)CC1,CCCC(NCC)C(=O)[O-],COC1CCCCC1[NH2+]CC1(SC)CC1.CCCC(NCC)C(=O)[O-],COC1CCCCC1[NH2+]CC1(SC)CC1,CCCC(NCC)C(=O)[O-],0.14285714285714285,0.3333333333333333,0.1568627450980392,0.36363636363636365,0.14285714285714285,0.37037037037037035,0.1568627450980392,0.37037037037037035
CC[NH2+]C(CCOC)C1CCC1,O=P([O-])(Cl)Cc1ccccc1,CC[NH2+]C(CCOC)C1CCC1.O=P([O-])(Cl)Cc1ccccc1,CC[NH2+]C(CCOC)C1CCC1,O=P([O-])(Cl)Cc1ccccc1,0.23529411764705882,0.2,0.3225806451612903,0.3235294117647059,0.26666666666666666,0.21212121212121213,0.3225806451612903,0.3235294117647059
[NH3+]C1(C(=O)C2CSCCS2)CC1,O=C([O-])OS(=S)Cl,[NH3+]C1(C(=O)C2CSCCS2)CC1.O=C([O-])OS(=S)Cl,[NH3+]C1(C(=O)C2CSCCS2)CC1,O=C([O-])OS(=S)Cl,0.09090909090909091,0.25,0.11627906976744186,0.2631578947368421,0.08695652173913043,0.25,0.11627906976744186,0.2631578947368421
CCC1N(C)CCC[NH+]1C,CCC1(C2CC2C(=O)[O-])CCNC1,CCC1N(C)CCC[NH+]1C.CCC1(C2CC2C(=O)[O-])CCNC1,CCC1N(C)CCC[NH+]1C,CCC1(C2CC2C(=O)[O-])CCNC1,0.21052631578947367,0.2558139534883721,0.23684210526315788,0.23809523809523808,0.17073170731707318,0.22857142857142856,0.23684210526315788,0.2558139534883721
COCC(O)C[NH+](C)C(C)c1ccc([N+](=O)[O-])cc1,CCCCNC(=O)NC(C(=O)[O-])c1cccc(N)c1,COCC(O)C[NH+](C)C(C)c1ccc([N+](=O)[O-])cc1.CCCCNC(=O)NC(C(=O)[O-])c1cccc(N)c1,COCC(O)C[NH+](C)C(C)c1ccc([N+](=O)[O-])cc1,CCCCNC(=O)NC(C(=O)[O-])c1cccc(N)c1,0.14,0.20930232558139536,0.18181818181818182,0.2549019607843137,0.14,0.24444444444444444,0.18181818181818182,0.2549019607843137
Cc1cn2ccsc2[nH+]1,COCC(CO)(CC(C)CC=C(C)CCC=C(C)C)OC(=O)CCC(=O)[O-],Cc1cn2ccsc2[nH+]1.COCC(CO)(CC(C)CC=C(C)CCC=C(C)C)OC(=O)CCC(=O)[O-],Cc1cn2ccsc2[nH+]1,COCC(CO)(CC(C)CC=C(C)CCC=C(C)C)OC(=O)CCC(=O)[O-],0.15789473684210525,0.23529411764705882,0.18181818181818182,0.2,0.13953488372093023,0.21153846153846154,0.18181818181818182,0.23529411764705882
C1CCC(C2CCCOC2)[NH2+]C1,CCCCCC(CN)NC(=O)[O-],C1CCC(C2CCCOC2)[NH2+]C1.CCCCCC(CN)NC(=O)[O-],C1CCC(C2CCCOC2)[NH2+]C1,CCCCCC(CN)NC(=O)[O-],0.06666666666666667,0.28125,0.24324324324324326,0.375,0.1388888888888889,0.36363636363636365,0.24324324324324326,0.375
CC(C)[NH2+]CC1CCCC(C)C1O,O=C([O-])Oc1ccc[nH]1,CC(C)[NH2+]CC1CCCC(C)C1O.O=C([O-])Oc1ccc[nH]1,CC(C)[NH2+]CC1CCCC(C)C1O,O=C([O-])Oc1ccc[nH]1,0.14285714285714285,0.19230769230769232,0.1702127659574468,0.3,0.1282051282051282,0.2727272727272727,0.1702127659574468,0.3
CC1CCC[NH2+]C1C1CCCCC1,O=C([O-])NOCC1COC1,CC1CCC[NH2+]C1C1CCCCC1.O=C([O-])NOCC1COC1,CC1CCC[NH2+]C1C1CCCCC1,O=C([O-])NOCC1COC1,0.08823529411764706,0.25,0.2647058823529412,0.24242424242424243,0.11764705882352941,0.21212121212121213,0.2647058823529412,0.25
CC1C[NH+](C)CCO1,CNCC(=O)NCC1(C(=O)[O-])CCCC1,CC1C[NH+](C)CCO1.CNCC(=O)NCC1(C(=O)[O-])CCCC1,CC1C[NH+](C)CCO1,CNCC(=O)NCC1(C(=O)[O-])CCCC1,0.12903225806451613,0.275,0.16129032258064516,0.21212121212121213,0.125,0.21212121212121213,0.16129032258064516,0.275
CC[NH+](CCO)CCC(=O)NC1CC1,COC1COCC1NC(=O)[O-],CC[NH+](CCO)CCC(=O)NC1CC1.COC1COCC1NC(=O)[O-],CC[NH+](CCO)CCC(=O)NC1CC1,COC1COCC1NC(=O)[O-],0.23529411764705882,0.20689655172413793,0.23529411764705882,0.20689655172413793,0.2903225806451613,0.23529411764705882,0.2903225806451613,0.23529411764705882
[NH3+]CC(Br)c1ncccn1,CC(=COc1ccccc1)C(=O)[O-],[NH3+]CC(Br)c1ncccn1.CC(=COc1ccccc1)C(=O)[O-],[NH3+]CC(Br)c1ncccn1,CC(=COc1ccccc1)C(=O)[O-],0.13043478260869565,0.25925925925925924,0.2222222222222222,0.3548387096774194,0.12,0.2857142857142857,0.2222222222222222,0.3548387096774194
N#COCCCC(N)=[NH+]O,COC(=O)C(=CO)C(=O)[O-],N#COCCCC(N)=[NH+]O.COC(=O)C(=CO)C(=O)[O-],N#COCCCC(N)=[NH+]O,COC(=O)C(=CO)C(=O)[O-],0.10869565217391304,0.2727272727272727,0.125,0.2727272727272727,0.13513513513513514,0.2962962962962963,0.13513513513513514,0.2962962962962963
CC(C)[NH+]1CC2CCC1CN2,CC1OC2COCC12C(=O)[O-],CC(C)[NH+]1CC2CCC1CN2.CC1OC2COCC12C(=O)[O-],CC(C)[NH+]1CC2CCC1CN2,CC1OC2COCC12C(=O)[O-],0.0967741935483871,0.225,0.10810810810810811,0.20689655172413793,0.08695652173913043,0.20689655172413793,0.10810810810810811,0.225
CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C[NH+](C)C,CC(C)(C)OC(=O)N1CCC2(F)c3cc(Nc4c(C(=O)[O-])cccc4[N+](=O)[O-])ccc3C12,CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C[NH+](C)C.CC(C)(C)OC(=O)N1CCC2(F)c3cc(Nc4c(C(=O)[O-])cccc4[N+](=O)[O-])ccc3C12,CCCCCCCCCCCCCCCCN(CCCCCCCCCCCCCC)C[NH+](C)C,CC(C)(C)OC(=O)N1CCC2(F)c3cc(Nc4c(C(=O)[O-])cccc4[N+](=O)[O-])ccc3C12,0.36,0.12,0.36,0.19117647058823528,0.36,0.19117647058823528,0.36,0.19117647058823528
C=C(C)C[NH2+]CC(C)COC,Cc1nc(Cl)sc1C(=O)[O-],C=C(C)C[NH2+]CC(C)COC.Cc1nc(Cl)sc1C(=O)[O-],C=C(C)C[NH2+]CC(C)COC,Cc1nc(Cl)sc1C(=O)[O-],0.16666666666666666,0.23076923076923078,0.2222222222222222,0.23076923076923078,0.26666666666666666,0.23076923076923078,0.26666666666666666,0.23076923076923078
CCCCCC(CCCOCC)[NH2+]C,Nc1cc(C(=O)[O-])ccc1Cl,CCCCCC(CCCOCC)[NH2+]C.Nc1cc(C(=O)[O-])ccc1Cl,CCCCCC(CCCOCC)[NH2+]C,Nc1cc(C(=O)[O-])ccc1Cl,0.3,0.20689655172413793,0.3,0.3793103448275862,0.3,0.2647058823529412,0.3,0.3793103448275862
NC(=O)C[NH+]1CCN(CCC2CC2)CC1,CCN(CC)S(=O)[O-],NC(=O)C[NH+]1CCN(CCC2CC2)CC1.CCN(CC)S(=O)[O-],NC(=O)C[NH+]1CCN(CCC2CC2)CC1,CCN(CC)S(=O)[O-],0.13043478260869565,0.23809523809523808,0.16,0.25,0.12,0.23809523809523808,0.16,0.25
